mapping,class_id,operator_error_rank,operator_error,state_error,commutator_surrogate,predicted_leading_error,surrogate_rank,tags,order_indices,order_labels
bk,3657,6415,0.08950225487078373,0.08950225487078368,0.18323825920964043,0.09161912960482022,6353,,4 0 6 7 8 9 10 12 13 1 5 2 3 11,P0004 P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0005 P0002 P0003 P0011
bk,4004,6416,0.08950225487078373,0.08950225487078368,0.18323825920964043,0.09161912960482022,6354,,4 2 6 7 8 9 10 12 13 3 5 0 1 11,P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0005 P0000 P0001 P0011
bk,4685,6417,0.08950225487078373,0.08950225487078368,0.18323825920964043,0.09161912960482022,6355,,5 0 6 7 8 9 10 11 1 4 2 3 12 13,P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0004 P0002 P0003 P0012 P0013
bk,5025,6418,0.08950225487078373,0.08950225487078368,0.18323825920964043,0.09161912960482022,6356,,5 2 6 7 8 9 10 11 1 4 0 3 12 13,P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0004 P0000 P0003 P0012 P0013
bk,5032,6419,0.08950225487078373,0.08950225487078368,0.18323825920964043,0.09161912960482022,6357,,5 2 6 7 8 9 10 11 3 4 0 1 12 13,P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0004 P0000 P0001 P0012 P0013
bk,5130,6420,0.08950225487078373,0.08950225487078368,0.18323825920964043,0.09161912960482022,6358,,5 3 6 7 8 9 10 11 0 4 1 2 12 13,P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0004 P0001 P0002 P0012 P0013
bk,3987,6423,0.08950225487078374,0.08950225487078368,0.18323825920964043,0.09161912960482022,6359,,4 2 6 7 8 9 10 12 13 0 5 1 3 11,P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0005 P0001 P0003 P0011
bk,4112,6424,0.08950225487078374,0.08950225487078368,0.18323825920964043,0.09161912960482022,6360,,4 3 6 7 8 9 10 12 13 1 5 0 2 11,P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0005 P0000 P0002 P0011
bk,3841,6429,0.08950225487078375,0.08950225487078368,0.18323825920964043,0.09161912960482022,6361,,4 1 6 7 8 9 10 12 13 0 5 2 3 11,P0004 P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0005 P0002 P0003 P0011
bk,4119,6430,0.08950225487078375,0.08950225487078368,0.18323825920964043,0.09161912960482022,6362,,4 3 6 7 8 9 10 12 13 2 5 0 1 11,P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0005 P0000 P0001 P0011
bk,5590,6115,0.08454330396489262,0.020020803694884043,0.18323825920964046,0.09161912960482023,6363,,6 7 8 9 10 11 0 4 5 12 13 1 2 3,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0004 P0005 P0012 P0013 P0001 P0002 P0003
bk,5774,6116,0.08454330396489262,0.020020803694884043,0.18323825920964046,0.09161912960482023,6364,,6 7 8 9 10 11 1 4 5 12 13 0 2 3,P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0004 P0005 P0012 P0013 P0000 P0002 P0003
bk,6035,6117,0.08454330396489262,0.020020803694884043,0.18323825920964046,0.09161912960482023,6365,,6 7 8 9 10 11 3 4 5 12 13 0 1 2,P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0004 P0005 P0012 P0013 P0000 P0001 P0002
bk,5920,6125,0.08454330396489264,0.020020803694884043,0.18323825920964046,0.09161912960482023,6366,,6 7 8 9 10 11 2 4 5 12 13 0 1 3,P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0004 P0005 P0012 P0013 P0000 P0001 P0003
bk,6710,6127,0.08454330396489265,0.020020803694883994,0.18323825920964046,0.09161912960482023,6367,,6 7 8 9 10 12 13 2 4 5 11 0 1 3,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0004 P0005 P0011 P0000 P0001 P0003
bk,6825,6128,0.08454330396489265,0.020020803694883994,0.18323825920964046,0.09161912960482023,6368,,6 7 8 9 10 12 13 3 4 5 11 0 1 2,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0004 P0005 P0011 P0000 P0001 P0002
bk,6380,6129,0.08454330396489267,0.020020803694883994,0.18323825920964046,0.09161912960482023,6369,,6 7 8 9 10 12 13 0 4 5 11 1 2 3,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0004 P0005 P0011 P0001 P0002 P0003
bk,6564,6130,0.08454330396489268,0.020020803694883994,0.18323825920964046,0.09161912960482023,6370,,6 7 8 9 10 12 13 1 4 5 11 0 2 3,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0004 P0005 P0011 P0000 P0002 P0003
bk,1015,6179,0.08659227958160247,0.050735171548011056,0.18323825920964046,0.09161912960482023,6371,,0 6 7 8 9 10 12 13 2 4 11 1 3 5,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0004 P0011 P0001 P0003 P0005
bk,1966,6180,0.08659227958160247,0.050735171548011056,0.18323825920964046,0.09161912960482023,6372,,1 6 7 8 9 10 12 13 3 4 11 0 2 5,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0004 P0011 P0000 P0002 P0005
bk,2735,6191,0.0865922795816025,0.014908094915134238,0.18323825920964046,0.09161912960482023,6373,,2 6 7 8 9 10 12 13 1 5 11 0 3 4,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0005 P0011 P0000 P0003 P0004
bk,3372,6192,0.0865922795816025,0.014908094915134238,0.18323825920964046,0.09161912960482023,6374,,3 6 7 8 9 10 12 13 0 5 11 1 2 4,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0005 P0011 P0001 P0002 P0004
bk,869,6196,0.08659227958160251,0.014908094915134213,0.18323825920964046,0.09161912960482023,6375,,0 6 7 8 9 10 11 2 4 12 13 1 3 5,P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0004 P0012 P0013 P0001 P0003 P0005
bk,1820,6198,0.08659227958160251,0.014908094915134213,0.18323825920964046,0.09161912960482023,6376,,1 6 7 8 9 10 11 3 4 12 13 0 2 5,P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0004 P0012 P0013 P0000 P0002 P0005
bk,2687,6199,0.08659227958160251,0.050735171548011056,0.18323825920964046,0.09161912960482023,6377,,2 6 7 8 9 10 12 13 0 4 11 1 3 5,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0004 P0011 P0001 P0003 P0005
bk,3400,6200,0.08659227958160251,0.050735171548011056,0.18323825920964046,0.09161912960482023,6378,,3 6 7 8 9 10 12 13 1 4 11 0 2 5,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0004 P0011 P0000 P0002 P0005
bk,910,6209,0.08659227958160252,0.05073517154801104,0.18323825920964046,0.09161912960482023,6379,,0 6 7 8 9 10 11 3 5 12 13 1 2 4,P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0005 P0012 P0013 P0001 P0002 P0004
bk,1056,6210,0.08659227958160252,0.014908094915134238,0.18323825920964046,0.09161912960482023,6380,,0 6 7 8 9 10 12 13 3 5 11 1 2 4,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0005 P0011 P0001 P0002 P0004
bk,1799,6213,0.08659227958160252,0.05073517154801104,0.18323825920964046,0.09161912960482023,6381,,1 6 7 8 9 10 11 2 5 12 13 0 3 4,P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0005 P0012 P0013 P0000 P0003 P0004
bk,1945,6214,0.08659227958160252,0.014908094915134238,0.18323825920964046,0.09161912960482023,6382,,1 6 7 8 9 10 12 13 2 5 11 0 3 4,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0005 P0011 P0000 P0003 P0004
bk,2541,6215,0.08659227958160252,0.014908094915134213,0.18323825920964046,0.09161912960482023,6383,,2 6 7 8 9 10 11 0 4 12 13 1 3 5,P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0004 P0012 P0013 P0001 P0003 P0005
bk,2589,6216,0.08659227958160252,0.05073517154801104,0.18323825920964046,0.09161912960482023,6384,,2 6 7 8 9 10 11 1 5 12 13 0 3 4,P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0005 P0012 P0013 P0000 P0003 P0004
bk,3226,6217,0.08659227958160252,0.05073517154801104,0.18323825920964046,0.09161912960482023,6385,,3 6 7 8 9 10 11 0 5 12 13 1 2 4,P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0005 P0012 P0013 P0001 P0002 P0004
bk,3254,6218,0.08659227958160252,0.014908094915134213,0.18323825920964046,0.09161912960482023,6386,,3 6 7 8 9 10 11 1 4 12 13 0 2 5,P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0004 P0012 P0013 P0000 P0002 P0005
bk,39,6243,0.08906810075483453,0.015437140210282042,0.19259061912797978,0.09629530956398989,6387,,0 1 4 3 5 2 6 7 8 9 10 11 12 13,P0000 P0001 P0004 P0003 P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1994,6244,0.08906810075483453,0.015437140210282042,0.19259061912797978,0.09629530956398989,6388,,2 3 4 1 5 0 6 7 8 9 10 11 12 13,P0002 P0003 P0004 P0001 P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,6148,6245,0.08906810075483453,0.015437140210282016,0.19259061912797978,0.09629530956398989,6389,,6 7 8 9 10 11 12 13 0 4 2 5 1 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0004 P0002 P0005 P0001 P0003
bk,6181,6246,0.08906810075483453,0.015437140210282016,0.19259061912797978,0.09629530956398989,6390,,6 7 8 9 10 11 12 13 1 4 3 5 0 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0004 P0003 P0005 P0000 P0002
bk,6186,6247,0.08906810075483453,0.015437140210282077,0.19259061912797978,0.09629530956398989,6391,,6 7 8 9 10 11 12 13 1 5 0 4 2 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0005 P0000 P0004 P0002 P0003
bk,6226,6248,0.08906810075483453,0.015437140210282077,0.19259061912797978,0.09629530956398989,6392,,6 7 8 9 10 11 12 13 3 5 2 4 0 1,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0003 P0005 P0002 P0004 P0000 P0001
bk,85,6249,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6393,,0 1 5 3 4 2 6 7 8 9 10 11 12 13,P0000 P0001 P0005 P0003 P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,277,6250,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6394,,0 3 4 1 5 2 6 7 8 9 10 11 12 13,P0000 P0003 P0004 P0001 P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,284,6251,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6395,,0 3 4 2 5 1 6 7 8 9 10 11 12 13,P0000 P0003 P0004 P0002 P0005 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,323,6252,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6396,,0 3 5 1 4 2 6 7 8 9 10 11 12 13,P0000 P0003 P0005 P0001 P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,330,6253,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6397,,0 3 5 2 4 1 6 7 8 9 10 11 12 13,P0000 P0003 P0005 P0002 P0004 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1082,6254,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6398,,1 2 4 0 5 3 6 7 8 9 10 11 12 13,P0001 P0002 P0004 P0000 P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1089,6255,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6399,,1 2 4 3 5 0 6 7 8 9 10 11 12 13,P0001 P0002 P0004 P0003 P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1128,6256,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6400,,1 2 5 0 4 3 6 7 8 9 10 11 12 13,P0001 P0002 P0005 P0000 P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1135,6257,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6401,,1 2 5 3 4 0 6 7 8 9 10 11 12 13,P0001 P0002 P0005 P0003 P0004 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,2040,6258,0.08906810075483454,0.015437140210282042,0.19259061912797978,0.09629530956398989,6402,,2 3 5 1 4 0 6 7 8 9 10 11 12 13,P0002 P0003 P0005 P0001 P0004 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,6154,6259,0.08906810075483454,0.015437140210282077,0.19259061912797978,0.09629530956398989,6403,,6 7 8 9 10 11 12 13 0 5 1 4 2 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0005 P0001 P0004 P0002 P0003
bk,6157,6260,0.08906810075483454,0.015437140210282077,0.19259061912797978,0.09629530956398989,6404,,6 7 8 9 10 11 12 13 0 5 3 4 1 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0005 P0003 P0004 P0001 P0002
bk,6188,6261,0.08906810075483454,0.015437140210282077,0.19259061912797978,0.09629530956398989,6405,,6 7 8 9 10 11 12 13 1 5 2 4 0 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0005 P0002 P0004 P0000 P0003
bk,6200,6262,0.08906810075483454,0.015437140210282016,0.19259061912797978,0.09629530956398989,6406,,6 7 8 9 10 11 12 13 2 4 0 5 1 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0002 P0004 P0000 P0005 P0001 P0003
bk,6208,6263,0.08906810075483454,0.015437140210282077,0.19259061912797978,0.09629530956398989,6407,,6 7 8 9 10 11 12 13 2 5 0 4 1 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0002 P0005 P0000 P0004 P0001 P0003
bk,6211,6264,0.08906810075483454,0.015437140210282077,0.19259061912797978,0.09629530956398989,6408,,6 7 8 9 10 11 12 13 2 5 3 4 0 1,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0002 P0005 P0003 P0004 P0000 P0001
bk,6217,6265,0.08906810075483454,0.015437140210282016,0.19259061912797978,0.09629530956398989,6409,,6 7 8 9 10 11 12 13 3 4 1 5 0 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0003 P0004 P0001 P0005 P0000 P0002
bk,6225,6266,0.08906810075483454,0.015437140210282077,0.19259061912797978,0.09629530956398989,6410,,6 7 8 9 10 11 12 13 3 5 1 4 0 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0003 P0005 P0001 P0004 P0000 P0002
bk,32,6267,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6411,,0 1 4 2 5 3 6 7 8 9 10 11 12 13,P0000 P0001 P0004 P0002 P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,78,6268,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6412,,0 1 5 2 4 3 6 7 8 9 10 11 12 13,P0000 P0001 P0005 P0002 P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,169,6269,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6413,,0 2 4 3 5 1 6 7 8 9 10 11 12 13,P0000 P0002 P0004 P0003 P0005 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,208,6270,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6414,,0 2 5 1 4 3 6 7 8 9 10 11 12 13,P0000 P0002 P0005 P0001 P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,215,6271,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6415,,0 2 5 3 4 1 6 7 8 9 10 11 12 13,P0000 P0002 P0005 P0003 P0004 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1204,6272,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6416,,1 3 4 2 5 0 6 7 8 9 10 11 12 13,P0001 P0003 P0004 P0002 P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1243,6273,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6417,,1 3 5 0 4 2 6 7 8 9 10 11 12 13,P0001 P0003 P0005 P0000 P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1250,6274,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6418,,1 3 5 2 4 0 6 7 8 9 10 11 12 13,P0001 P0003 P0005 P0002 P0004 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1987,6275,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6419,,2 3 4 0 5 1 6 7 8 9 10 11 12 13,P0002 P0003 P0004 P0000 P0005 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,2033,6276,0.08906810075483455,0.015437140210282042,0.19259061912797978,0.09629530956398989,6420,,2 3 5 0 4 1 6 7 8 9 10 11 12 13,P0002 P0003 P0005 P0000 P0004 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,6146,6277,0.08906810075483455,0.015437140210282016,0.19259061912797978,0.09629530956398989,6421,,6 7 8 9 10 11 12 13 0 4 1 5 2 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0004 P0001 P0005 P0002 P0003
bk,6156,6278,0.08906810075483455,0.015437140210282077,0.19259061912797978,0.09629530956398989,6422,,6 7 8 9 10 11 12 13 0 5 2 4 1 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0005 P0002 P0004 P0001 P0003
bk,6178,6279,0.08906810075483455,0.015437140210282016,0.19259061912797978,0.09629530956398989,6423,,6 7 8 9 10 11 12 13 1 4 0 5 2 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0004 P0000 P0005 P0002 P0003
bk,6189,6280,0.08906810075483455,0.015437140210282077,0.19259061912797978,0.09629530956398989,6424,,6 7 8 9 10 11 12 13 1 5 3 4 0 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0005 P0003 P0004 P0000 P0002
bk,6203,6281,0.08906810075483455,0.015437140210282016,0.19259061912797978,0.09629530956398989,6425,,6 7 8 9 10 11 12 13 2 4 3 5 0 1,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0002 P0004 P0003 P0005 P0000 P0001
bk,6218,6282,0.08906810075483455,0.015437140210282016,0.19259061912797978,0.09629530956398989,6426,,6 7 8 9 10 11 12 13 3 4 2 5 0 1,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0003 P0004 P0002 P0005 P0000 P0001
bk,6149,6283,0.08906810075483457,0.015437140210282016,0.19259061912797978,0.09629530956398989,6427,,6 7 8 9 10 11 12 13 0 4 3 5 1 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0004 P0003 P0005 P0001 P0002
bk,6180,6284,0.08906810075483457,0.015437140210282016,0.19259061912797978,0.09629530956398989,6428,,6 7 8 9 10 11 12 13 1 4 2 5 0 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0004 P0002 P0005 P0000 P0003
bk,6202,6285,0.08906810075483457,0.015437140210282016,0.19259061912797978,0.09629530956398989,6429,,6 7 8 9 10 11 12 13 2 4 1 5 0 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0002 P0004 P0001 P0005 P0000 P0003
bk,6210,6286,0.08906810075483457,0.015437140210282077,0.19259061912797978,0.09629530956398989,6430,,6 7 8 9 10 11 12 13 2 5 1 4 0 3,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0002 P0005 P0001 P0004 P0000 P0003
bk,6215,6287,0.08906810075483457,0.015437140210282016,0.19259061912797978,0.09629530956398989,6431,,6 7 8 9 10 11 12 13 3 4 0 5 1 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0003 P0004 P0000 P0005 P0001 P0002
bk,6223,6288,0.08906810075483457,0.015437140210282077,0.19259061912797978,0.09629530956398989,6432,,6 7 8 9 10 11 12 13 3 5 0 4 1 2,P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0003 P0005 P0000 P0004 P0001 P0002
bk,162,6289,0.08906810075483458,0.015437140210282042,0.19259061912797978,0.09629530956398989,6433,,0 2 4 1 5 3 6 7 8 9 10 11 12 13,P0000 P0002 P0004 P0001 P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1197,6290,0.08906810075483458,0.015437140210282042,0.19259061912797978,0.09629530956398989,6434,,1 3 4 0 5 2 6 7 8 9 10 11 12 13,P0001 P0003 P0004 P0000 P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,391,6435,0.0907745534925926,0.04618466961076506,0.19259061912797978,0.09629530956398989,6435,,0 4 1 2 3 5 6 7 8 9 10 11 12 13,P0000 P0004 P0001 P0002 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,621,6436,0.0907745534925926,0.04618466961076506,0.19259061912797978,0.09629530956398989,6436,,0 5 1 2 3 4 6 7 8 9 10 11 12 13,P0000 P0005 P0001 P0002 P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1311,6437,0.0907745534925926,0.04618466961076506,0.19259061912797978,0.09629530956398989,6437,,1 4 0 2 3 5 6 7 8 9 10 11 12 13,P0001 P0004 P0000 P0002 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,1541,6438,0.0907745534925926,0.04618466961076506,0.19259061912797978,0.09629530956398989,6438,,1 5 0 2 3 4 6 7 8 9 10 11 12 13,P0001 P0005 P0000 P0002 P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,2101,6439,0.09077455349259261,0.04618466961076506,0.19259061912797978,0.09629530956398989,6439,,2 4 0 1 3 5 6 7 8 9 10 11 12 13,P0002 P0004 P0000 P0001 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,2331,6440,0.09077455349259261,0.04618466961076506,0.19259061912797978,0.09629530956398989,6440,,2 5 0 1 3 4 6 7 8 9 10 11 12 13,P0002 P0005 P0000 P0001 P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,2776,6441,0.09077455349259263,0.04618466961076506,0.19259061912797978,0.09629530956398989,6441,,3 4 0 1 2 5 6 7 8 9 10 11 12 13,P0003 P0004 P0000 P0001 P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,3006,6442,0.09077455349259263,0.04618466961076506,0.19259061912797978,0.09629530956398989,6442,,3 5 0 1 2 4 6 7 8 9 10 11 12 13,P0003 P0005 P0000 P0001 P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013
bk,4395,6443,0.09077455349259263,0.04618466961076505,0.19259061912797978,0.09629530956398989,6443,,4 6 7 8 9 10 11 12 13 1 2 3 5 0,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0002 P0003 P0005 P0000
bk,4388,6444,0.09077455349259264,0.04618466961076505,0.19259061912797978,0.09629530956398989,6444,,4 6 7 8 9 10 11 12 13 0 1 2 5 3,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0001 P0002 P0005 P0003
bk,5309,6445,0.09077455349259264,0.04618466961076508,0.19259061912797978,0.09629530956398989,6445,,5 6 7 8 9 10 11 12 13 0 1 3 4 2,P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0001 P0003 P0004 P0002
bk,4391,6446,0.09077455349259266,0.04618466961076505,0.19259061912797978,0.09629530956398989,6446,,4 6 7 8 9 10 11 12 13 0 2 3 5 1,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0002 P0003 P0005 P0001
bk,5315,6447,0.09077455349259266,0.04618466961076508,0.19259061912797978,0.09629530956398989,6447,,5 6 7 8 9 10 11 12 13 1 2 3 4 0,P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0002 P0003 P0004 P0000
bk,4389,6448,0.09077455349259267,0.04618466961076505,0.19259061912797978,0.09629530956398989,6448,,4 6 7 8 9 10 11 12 13 0 1 3 5 2,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0001 P0003 P0005 P0002
bk,5308,6449,0.09077455349259267,0.04618466961076508,0.19259061912797978,0.09629530956398989,6449,,5 6 7 8 9 10 11 12 13 0 1 2 4 3,P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0001 P0002 P0004 P0003
bk,5311,6450,0.09077455349259267,0.04618466961076508,0.19259061912797978,0.09629530956398989,6450,,5 6 7 8 9 10 11 12 13 0 2 3 4 1,P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0002 P0003 P0004 P0001
bk,726,6453,0.0910444344621687,0.04618466961076505,0.19259061912797978,0.09629530956398989,6451,,0 5 3 6 7 8 9 10 11 12 13 1 2 4,P0000 P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0002 P0004
bk,1615,6454,0.0910444344621687,0.04618466961076505,0.19259061912797978,0.09629530956398989,6452,,1 5 2 6 7 8 9 10 11 12 13 0 3 4,P0001 P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0003 P0004
bk,2405,6456,0.0910444344621687,0.04618466961076505,0.19259061912797978,0.09629530956398989,6453,,2 5 1 6 7 8 9 10 11 12 13 0 3 4,P0002 P0005 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0000 P0003 P0004
bk,3042,6457,0.0910444344621687,0.04618466961076505,0.19259061912797978,0.09629530956398989,6454,,3 5 0 6 7 8 9 10 11 12 13 1 2 4,P0003 P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0002 P0004
bk,255,6462,0.09104443446216871,0.015437140210282039,0.19259061912797978,0.09629530956398989,6455,,0 2 6 7 8 9 10 11 12 13 1 4 3 5,P0000 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0004 P0003 P0005
bk,372,6463,0.09104443446216871,0.015437140210282058,0.19259061912797978,0.09629530956398989,6456,,0 3 6 7 8 9 10 11 12 13 1 5 2 4,P0000 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0012 P0013 P0001 P0005 P0002 P0004
